country,date,daily_vaccinations,vaccines
Argentina,12/29/2020,6483.0,Sputnik V
Argentina,12/30/2020,15656.0,Sputnik V
Argentina,12/31/2020,15656.0,Sputnik V
Argentina,1/1/2021,11070.0,Sputnik V
Argentina,1/2/2021,8776.0,Sputnik V
Argentina,1/3/2021,7400.0,Sputnik V
Argentina,1/4/2021,6483.0,Sputnik V
Argentina,1/5/2021,7984.0,Sputnik V
Argentina,1/6/2021,8173.0,Sputnik V
Argentina,1/7/2021,8363.0,Sputnik V
Argentina,1/8/2021,10519.0,Sputnik V
Argentina,1/9/2021,11942.0,Sputnik V
Argentina,1/10/2021,13365.0,Sputnik V
Argentina,1/11/2021,14788.0,Sputnik V
Argentina,1/12/2021,14056.0,Sputnik V
Argentina,1/13/2021,13323.0,Sputnik V
Argentina,1/14/2021,13320.0,Sputnik V
Argentina,1/15/2021,13317.0,Sputnik V
Argentina,1/16/2021,12971.0,Sputnik V
Argentina,1/17/2021,12624.0,Sputnik V
Argentina,1/18/2021,12278.0,Sputnik V
Argentina,1/19/2021,11932.0,Sputnik V
Argentina,1/20/2021,11586.0,Sputnik V
Argentina,1/21/2021,11704.0,Sputnik V
Argentina,1/22/2021,11263.0,Sputnik V
Argentina,1/23/2021,11124.0,Sputnik V
Argentina,1/24/2021,10342.0,Sputnik V
Argentina,1/25/2021,9046.0,Sputnik V
Austria,1/5/2021,3368.0,Pfizer/BioNTech
Austria,1/6/2021,3368.0,Pfizer/BioNTech
Austria,1/7/2021,3368.0,Pfizer/BioNTech
Austria,1/8/2021,7263.0,Pfizer/BioNTech
Austria,1/9/2021,5791.0,Pfizer/BioNTech
Austria,1/10/2021,4705.0,Pfizer/BioNTech
Austria,1/11/2021,5031.0,Pfizer/BioNTech
Austria,1/12/2021,6366.0,Pfizer/BioNTech
Austria,1/13/2021,7365.0,Pfizer/BioNTech
Austria,1/14/2021,8429.0,Pfizer/BioNTech
Austria,1/15/2021,7747.0,Pfizer/BioNTech
Austria,1/16/2021,7953.0,Pfizer/BioNTech
Austria,1/17/2021,10129.0,Pfizer/BioNTech
Austria,1/18/2021,11852.0,Pfizer/BioNTech
Austria,1/19/2021,12472.0,Pfizer/BioNTech
Austria,1/20/2021,12489.0,Pfizer/BioNTech
Austria,1/21/2021,12552.0,Pfizer/BioNTech
Austria,1/22/2021,11797.0,Pfizer/BioNTech
Austria,1/23/2021,11765.0,Pfizer/BioNTech
Austria,1/24/2021,9622.0,Pfizer/BioNTech
Bahrain,12/23/2020,943.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/24/2020,11106.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/25/2020,5789.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/26/2020,4197.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/27/2020,3662.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/28/2020,3210.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/29/2020,2846.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/30/2020,2622.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,12/31/2020,1225.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/1/2021,1258.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/2/2021,1220.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/3/2021,1011.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/4/2021,943.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/5/2021,1122.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/6/2021,1594.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/7/2021,1942.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/8/2021,2706.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/9/2021,3437.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/10/2021,4080.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/11/2021,4427.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/12/2021,4840.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/13/2021,4699.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/14/2021,5332.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/15/2021,6361.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/16/2021,7572.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/17/2021,7473.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/18/2021,7176.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/19/2021,6546.0,"Pfizer/BioNTech, Sinopharm"
Bahrain,1/20/2021,6110.0,"Pfizer/BioNTech, Sinopharm"
Belgium,12/28/2020,1.0,Pfizer/BioNTech
Belgium,12/29/2020,1.0,Pfizer/BioNTech
Belgium,12/30/2020,234.0,Pfizer/BioNTech
Belgium,12/31/2020,159.0,Pfizer/BioNTech
Belgium,1/1/2021,122.0,Pfizer/BioNTech
Belgium,1/2/2021,97.0,Pfizer/BioNTech
Belgium,1/3/2021,81.0,Pfizer/BioNTech
Belgium,1/4/2021,70.0,Pfizer/BioNTech
Belgium,1/5/2021,283.0,Pfizer/BioNTech
Belgium,1/6/2021,736.0,Pfizer/BioNTech
Belgium,1/7/2021,1855.0,Pfizer/BioNTech
Belgium,1/8/2021,3134.0,Pfizer/BioNTech
Belgium,1/9/2021,3578.0,Pfizer/BioNTech
Belgium,1/10/2021,3634.0,Pfizer/BioNTech
Belgium,1/11/2021,4398.0,Pfizer/BioNTech
Belgium,1/12/2021,6284.0,Pfizer/BioNTech
Belgium,1/13/2021,8558.0,Pfizer/BioNTech
Belgium,1/14/2021,10320.0,Pfizer/BioNTech
Belgium,1/15/2021,12023.0,Pfizer/BioNTech
Belgium,1/16/2021,12246.0,Pfizer/BioNTech
Belgium,1/17/2021,12582.0,Pfizer/BioNTech
Belgium,1/18/2021,13135.0,Pfizer/BioNTech
Belgium,1/19/2021,13001.0,Pfizer/BioNTech
Belgium,1/20/2021,12222.0,Pfizer/BioNTech
Belgium,1/21/2021,11112.0,Pfizer/BioNTech
Belgium,1/22/2021,9632.0,Pfizer/BioNTech
Brazil,1/16/2021,112.0,Sinovac
Brazil,1/17/2021,112.0,Sinovac
Brazil,1/18/2021,554.0,Sinovac
Brazil,1/19/2021,3823.0,Sinovac
Brazil,1/20/2021,7136.0,Sinovac
Brazil,1/21/2021,27304.0,Sinovac
Brazil,1/22/2021,40980.0,Sinovac
Brazil,1/23/2021,76825.0,Sinovac
Brazil,1/24/2021,86373.0,Sinovac
Brazil,1/25/2021,99928.0,Sinovac
Bulgaria,12/29/2020,472.0,"Moderna, Pfizer/BioNTech"
Bulgaria,12/30/2020,2889.0,"Moderna, Pfizer/BioNTech"
Bulgaria,12/31/2020,1477.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/1/2021,1007.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/2/2021,799.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/3/2021,675.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/4/2021,592.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/5/2021,533.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/6/2021,472.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/7/2021,920.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/8/2021,1231.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/9/2021,1222.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/10/2021,1246.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/11/2021,1270.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/12/2021,1476.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/13/2021,1304.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/14/2021,938.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/15/2021,682.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/16/2021,694.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/17/2021,662.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/18/2021,782.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/19/2021,921.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/20/2021,1013.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/21/2021,1081.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/22/2021,1139.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/23/2021,1112.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/24/2021,1099.0,"Moderna, Pfizer/BioNTech"
Bulgaria,1/25/2021,1023.0,"Moderna, Pfizer/BioNTech"
Canada,12/14/2020,866.0,"Moderna, Pfizer/BioNTech"
Canada,12/15/2020,866.0,"Moderna, Pfizer/BioNTech"
Canada,12/16/2020,1693.0,"Moderna, Pfizer/BioNTech"
Canada,12/17/2020,2301.0,"Moderna, Pfizer/BioNTech"
Canada,12/18/2020,2580.0,"Moderna, Pfizer/BioNTech"
Canada,12/19/2020,2319.0,"Moderna, Pfizer/BioNTech"
Canada,12/20/2020,2366.0,"Moderna, Pfizer/BioNTech"
Canada,12/21/2020,2938.0,"Moderna, Pfizer/BioNTech"
Canada,12/22/2020,3589.0,"Moderna, Pfizer/BioNTech"
Canada,12/23/2020,4487.0,"Moderna, Pfizer/BioNTech"
Canada,12/24/2020,5457.0,"Moderna, Pfizer/BioNTech"
Canada,12/25/2020,5012.0,"Moderna, Pfizer/BioNTech"
Canada,12/26/2020,5261.0,"Moderna, Pfizer/BioNTech"
Canada,12/27/2020,5398.0,"Moderna, Pfizer/BioNTech"
Canada,12/28/2020,5512.0,"Moderna, Pfizer/BioNTech"
Canada,12/29/2020,6352.0,"Moderna, Pfizer/BioNTech"
Canada,12/30/2020,6342.0,"Moderna, Pfizer/BioNTech"
Canada,12/31/2020,7205.0,"Moderna, Pfizer/BioNTech"
Canada,1/1/2021,8378.0,"Moderna, Pfizer/BioNTech"
Canada,1/2/2021,9101.0,"Moderna, Pfizer/BioNTech"
Canada,1/3/2021,9350.0,"Moderna, Pfizer/BioNTech"
Canada,1/4/2021,11044.0,"Moderna, Pfizer/BioNTech"
Canada,1/5/2021,12111.0,"Moderna, Pfizer/BioNTech"
Canada,1/6/2021,14887.0,"Moderna, Pfizer/BioNTech"
Canada,1/7/2021,17662.0,"Moderna, Pfizer/BioNTech"
Canada,1/8/2021,22412.0,"Moderna, Pfizer/BioNTech"
Canada,1/9/2021,26418.0,"Moderna, Pfizer/BioNTech"
Canada,1/10/2021,29046.0,"Moderna, Pfizer/BioNTech"
Canada,1/11/2021,31914.0,"Moderna, Pfizer/BioNTech"
Canada,1/12/2021,33281.0,"Moderna, Pfizer/BioNTech"
Canada,1/13/2021,33646.0,"Moderna, Pfizer/BioNTech"
Canada,1/14/2021,34290.0,"Moderna, Pfizer/BioNTech"
Canada,1/15/2021,35208.0,"Moderna, Pfizer/BioNTech"
Canada,1/16/2021,35134.0,"Moderna, Pfizer/BioNTech"
Canada,1/17/2021,35670.0,"Moderna, Pfizer/BioNTech"
Canada,1/18/2021,36358.0,"Moderna, Pfizer/BioNTech"
Canada,1/19/2021,37521.0,"Moderna, Pfizer/BioNTech"
Canada,1/20/2021,39576.0,"Moderna, Pfizer/BioNTech"
Canada,1/21/2021,39910.0,"Moderna, Pfizer/BioNTech"
Canada,1/22/2021,38417.0,"Moderna, Pfizer/BioNTech"
Canada,1/23/2021,36850.0,"Moderna, Pfizer/BioNTech"
Canada,1/24/2021,35101.0,"Moderna, Pfizer/BioNTech"
Canada,1/25/2021,32183.0,"Moderna, Pfizer/BioNTech"
Chile,12/24/2020,51.0,Pfizer/BioNTech
Chile,12/25/2020,4771.0,Pfizer/BioNTech
Chile,12/26/2020,3958.0,Pfizer/BioNTech
Chile,12/27/2020,2742.0,Pfizer/BioNTech
Chile,12/28/2020,2069.0,Pfizer/BioNTech
Chile,12/29/2020,1665.0,Pfizer/BioNTech
Chile,12/30/2020,1396.0,Pfizer/BioNTech
Chile,12/31/2020,1204.0,Pfizer/BioNTech
Chile,1/1/2021,530.0,Pfizer/BioNTech
Chile,1/2/2021,88.0,Pfizer/BioNTech
Chile,1/3/2021,51.0,Pfizer/BioNTech
Chile,1/4/2021,51.0,Pfizer/BioNTech
Chile,1/5/2021,250.0,Pfizer/BioNTech
Chile,1/6/2021,272.0,Pfizer/BioNTech
Chile,1/7/2021,344.0,Pfizer/BioNTech
Chile,1/8/2021,417.0,Pfizer/BioNTech
Chile,1/9/2021,489.0,Pfizer/BioNTech
Chile,1/10/2021,562.0,Pfizer/BioNTech
Chile,1/11/2021,635.0,Pfizer/BioNTech
Chile,1/12/2021,508.0,Pfizer/BioNTech
Chile,1/13/2021,559.0,Pfizer/BioNTech
Chile,1/14/2021,1038.0,Pfizer/BioNTech
Chile,1/15/2021,1437.0,Pfizer/BioNTech
Chile,1/16/2021,1366.0,Pfizer/BioNTech
Chile,1/17/2021,1291.0,Pfizer/BioNTech
Chile,1/18/2021,2699.0,Pfizer/BioNTech
Chile,1/19/2021,5267.0,Pfizer/BioNTech
Chile,1/20/2021,5632.0,Pfizer/BioNTech
Chile,1/21/2021,6328.0,Pfizer/BioNTech
Chile,1/22/2021,5882.0,Pfizer/BioNTech
Chile,1/23/2021,6000.0,Pfizer/BioNTech
Chile,1/24/2021,6020.0,Pfizer/BioNTech
Chile,1/25/2021,4557.0,Pfizer/BioNTech
China,12/15/2020,187500.0,"CNBG, Sinovac"
China,12/16/2020,187500.0,"CNBG, Sinovac"
China,12/17/2020,187500.0,"CNBG, Sinovac"
China,12/18/2020,187500.0,"CNBG, Sinovac"
China,12/19/2020,187500.0,"CNBG, Sinovac"
China,12/20/2020,187500.0,"CNBG, Sinovac"
China,12/21/2020,187500.0,"CNBG, Sinovac"
China,12/22/2020,187500.0,"CNBG, Sinovac"
China,12/23/2020,187500.0,"CNBG, Sinovac"
China,12/24/2020,187500.0,"CNBG, Sinovac"
China,12/25/2020,187500.0,"CNBG, Sinovac"
China,12/26/2020,187500.0,"CNBG, Sinovac"
China,12/27/2020,187500.0,"CNBG, Sinovac"
China,12/28/2020,187500.0,"CNBG, Sinovac"
China,12/29/2020,187500.0,"CNBG, Sinovac"
China,12/30/2020,187500.0,"CNBG, Sinovac"
China,12/31/2020,187500.0,"CNBG, Sinovac"
China,1/1/2021,232143.0,"CNBG, Sinovac"
China,1/2/2021,276786.0,"CNBG, Sinovac"
China,1/3/2021,321429.0,"CNBG, Sinovac"
China,1/4/2021,366071.0,"CNBG, Sinovac"
China,1/5/2021,410714.0,"CNBG, Sinovac"
China,1/6/2021,455357.0,"CNBG, Sinovac"
China,1/7/2021,500000.0,"CNBG, Sinovac"
China,1/8/2021,500000.0,"CNBG, Sinovac"
China,1/9/2021,500000.0,"CNBG, Sinovac"
China,1/10/2021,464286.0,"CNBG, Sinovac"
China,1/11/2021,428571.0,"CNBG, Sinovac"
China,1/12/2021,392857.0,"CNBG, Sinovac"
China,1/13/2021,357143.0,"CNBG, Sinovac"
China,1/14/2021,387755.0,"CNBG, Sinovac"
China,1/15/2021,418367.0,"CNBG, Sinovac"
China,1/16/2021,448980.0,"CNBG, Sinovac"
China,1/17/2021,515306.0,"CNBG, Sinovac"
China,1/18/2021,581633.0,"CNBG, Sinovac"
China,1/19/2021,647959.0,"CNBG, Sinovac"
China,1/20/2021,714286.0,"CNBG, Sinovac"
Costa Rica,12/24/2020,240.0,Pfizer/BioNTech
Costa Rica,12/25/2020,240.0,Pfizer/BioNTech
Costa Rica,12/26/2020,240.0,Pfizer/BioNTech
Costa Rica,12/27/2020,240.0,Pfizer/BioNTech
Costa Rica,12/28/2020,240.0,Pfizer/BioNTech
Costa Rica,12/29/2020,240.0,Pfizer/BioNTech
Costa Rica,12/30/2020,240.0,Pfizer/BioNTech
Costa Rica,12/31/2020,240.0,Pfizer/BioNTech
Costa Rica,1/1/2021,240.0,Pfizer/BioNTech
Costa Rica,1/2/2021,240.0,Pfizer/BioNTech
Costa Rica,1/3/2021,240.0,Pfizer/BioNTech
Costa Rica,1/4/2021,414.0,Pfizer/BioNTech
Costa Rica,1/5/2021,588.0,Pfizer/BioNTech
Costa Rica,1/6/2021,763.0,Pfizer/BioNTech
Costa Rica,1/7/2021,937.0,Pfizer/BioNTech
Costa Rica,1/8/2021,1111.0,Pfizer/BioNTech
Costa Rica,1/9/2021,1385.0,Pfizer/BioNTech
Costa Rica,1/10/2021,1659.0,Pfizer/BioNTech
Costa Rica,1/11/2021,1759.0,Pfizer/BioNTech
Costa Rica,1/12/2021,1859.0,Pfizer/BioNTech
Costa Rica,1/13/2021,1959.0,Pfizer/BioNTech
Costa Rica,1/14/2021,2058.0,Pfizer/BioNTech
Costa Rica,1/15/2021,2158.0,Pfizer/BioNTech
Costa Rica,1/16/2021,2066.0,Pfizer/BioNTech
Costa Rica,1/17/2021,1973.0,Pfizer/BioNTech
Costa Rica,1/18/2021,1880.0,Pfizer/BioNTech
Croatia,12/30/2020,989.0,Pfizer/BioNTech
Croatia,12/31/2020,1105.0,Pfizer/BioNTech
Croatia,1/1/2021,1105.0,Pfizer/BioNTech
Croatia,1/2/2021,1105.0,Pfizer/BioNTech
Croatia,1/3/2021,1105.0,Pfizer/BioNTech
Croatia,1/4/2021,1036.0,Pfizer/BioNTech
Croatia,1/5/2021,989.0,Pfizer/BioNTech
Croatia,1/6/2021,1334.0,Pfizer/BioNTech
Croatia,1/7/2021,1662.0,Pfizer/BioNTech
Croatia,1/8/2021,2130.0,Pfizer/BioNTech
Croatia,1/9/2021,2689.0,Pfizer/BioNTech
Croatia,1/10/2021,2693.0,Pfizer/BioNTech
Croatia,1/11/2021,2748.0,Pfizer/BioNTech
Croatia,1/12/2021,2802.0,Pfizer/BioNTech
Croatia,1/13/2021,2479.0,Pfizer/BioNTech
Croatia,1/14/2021,2485.0,Pfizer/BioNTech
Croatia,1/15/2021,2364.0,Pfizer/BioNTech
Croatia,1/16/2021,2272.0,Pfizer/BioNTech
Croatia,1/17/2021,2510.0,Pfizer/BioNTech
Croatia,1/18/2021,2747.0,Pfizer/BioNTech
Croatia,1/19/2021,2984.0,Pfizer/BioNTech
Croatia,1/20/2021,3329.0,Pfizer/BioNTech
Croatia,1/21/2021,3343.0,Pfizer/BioNTech
Croatia,1/22/2021,3346.0,Pfizer/BioNTech
Croatia,1/23/2021,2960.0,Pfizer/BioNTech
Croatia,1/24/2021,2800.0,Pfizer/BioNTech
Croatia,1/25/2021,2640.0,Pfizer/BioNTech
Cyprus,1/6/2021,534.0,Pfizer/BioNTech
Cyprus,1/7/2021,534.0,Pfizer/BioNTech
Cyprus,1/8/2021,534.0,Pfizer/BioNTech
Cyprus,1/9/2021,534.0,Pfizer/BioNTech
Cyprus,1/10/2021,534.0,Pfizer/BioNTech
Cyprus,1/11/2021,594.0,Pfizer/BioNTech
Cyprus,1/12/2021,635.0,Pfizer/BioNTech
Cyprus,1/13/2021,664.0,Pfizer/BioNTech
Cyprus,1/14/2021,708.0,Pfizer/BioNTech
Cyprus,1/15/2021,751.0,Pfizer/BioNTech
Cyprus,1/16/2021,821.0,Pfizer/BioNTech
Cyprus,1/17/2021,891.0,Pfizer/BioNTech
Cyprus,1/18/2021,917.0,Pfizer/BioNTech
Cyprus,1/19/2021,943.0,Pfizer/BioNTech
Cyprus,1/20/2021,969.0,Pfizer/BioNTech
Cyprus,1/21/2021,996.0,Pfizer/BioNTech
Cyprus,1/22/2021,1022.0,Pfizer/BioNTech
Czechia,12/27/2020,1822.0,"Moderna, Pfizer/BioNTech"
Czechia,12/28/2020,2229.0,"Moderna, Pfizer/BioNTech"
Czechia,12/29/2020,2798.0,"Moderna, Pfizer/BioNTech"
